episode,betabernoulli_ts_reward_mean,betabernoulli_ts_reward_std,betabernoulli_ts_regret_mean,betabernoulli_ts_regret_std,gaussian_hierarchical_ts_reward_mean,gaussian_hierarchical_ts_reward_std,gaussian_hierarchical_ts_regret_mean,gaussian_hierarchical_ts_regret_std,contextual_bayesian_ts_reward_mean,contextual_bayesian_ts_reward_std,contextual_bayesian_ts_regret_mean,contextual_bayesian_ts_regret_std,epsilongreedy_reward_mean,epsilongreedy_reward_std,epsilongreedy_regret_mean,epsilongreedy_regret_std,ucb_reward_mean,ucb_reward_std,ucb_regret_mean,ucb_regret_std
83,69.0,2.160246899469287,7.800000000000003,2.979932885150269,67.1765079246315,1.688294825800147,6.9333333333333345,1.3199326582148878,43.0,1.4142135623730951,30.68246086391809,3.1115783951998353,63.333333333333336,6.548960901462833,8.199999999999996,4.656178690729121,63.333333333333336,8.806563209081938,9.866666666666664,6.069230227595217
84,70.0,2.160246899469287,7.866666666666668,3.073904502239601,68.17788466528376,1.6245341895219556,6.9333333333333345,1.3199326582148878,43.333333333333336,1.699673171197595,31.092424250206324,3.222439495029998,64.33333333333333,6.548960901462833,8.266666666666664,4.739432689913653,64.33333333333333,8.806563209081938,9.866666666666664,6.069230227595217
85,70.66666666666667,2.6246692913372702,7.866666666666668,3.073904502239601,69.00951106920628,1.8316807359715255,7.066666666666667,1.5084944665313007,44.333333333333336,1.699673171197595,31.659558179877695,3.467546689794362,64.66666666666667,6.599663291074444,8.53333333333333,5.076306618880388,65.33333333333333,8.806563209081938,9.866666666666664,6.069230227595217
86,71.33333333333333,2.494438257849294,7.933333333333336,3.167894498804459,69.90090671311434,1.809902074703999,7.1333333333333355,1.6027753706895067,44.666666666666664,2.0548046676563256,32.127994464988355,3.548422754474108,65.33333333333333,6.548960901462833,8.599999999999996,5.16139516022557,66.33333333333333,8.806563209081938,9.866666666666664,6.069230227595217
87,72.0,2.160246899469287,7.933333333333336,3.167894498804459,70.70014665653531,1.7621540262549518,7.1333333333333355,1.6027753706895067,45.333333333333336,2.0548046676563256,32.68768519248318,3.7825823525473377,66.33333333333333,6.548960901462833,8.666666666666663,5.24679796532026,67.0,8.524474568362947,9.866666666666664,6.069230227595217
88,73.0,2.160246899469287,8.066666666666668,3.355923452974192,71.50000620614209,2.1429449611030407,7.1333333333333355,1.6027753706895067,46.333333333333336,2.0548046676563256,33.140144648612825,3.9600535253678935,67.33333333333333,6.548960901462833,8.866666666666662,5.317476427362465,68.0,8.524474568362947,9.866666666666664,6.069230227595217
89,73.66666666666667,1.8856180831641267,8.066666666666668,3.355923452974192,72.14762287345803,2.0543748876666097,7.2,1.697056274847713,47.0,2.449489742783178,33.4584866819746,4.229584155698889,67.66666666666667,6.944222218666553,8.93333333333333,5.4020572213020985,68.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
90,74.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,73.26477096496379,2.1719325206477165,7.333333333333336,1.8856180831641256,48.0,2.449489742783178,33.76946158902857,4.269278256671192,68.66666666666667,6.944222218666553,8.999999999999995,5.48695422494726,69.33333333333333,9.46337971105226,9.866666666666664,6.069230227595217
91,75.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,74.11664155699462,2.1764137271670108,7.400000000000001,1.9798989873223316,48.333333333333336,2.0548046676563256,34.0659388578726,4.145811342788778,69.66666666666667,6.944222218666553,9.066666666666663,5.572152985057824,70.33333333333333,9.46337971105226,9.866666666666664,6.069230227595217
92,76.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,74.89357795889714,2.2988398915894637,7.400000000000001,1.9798989873223316,49.0,1.632993161855452,34.48634950249416,3.962525747063375,70.66666666666667,6.944222218666553,9.13333333333333,5.65763986914056,71.33333333333333,9.46337971105226,9.866666666666664,6.069230227595217
93,77.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,75.41532123279286,2.1709518624797854,7.600000000000001,1.9866219234335103,49.666666666666664,1.247219128924647,34.65199902930689,3.8279780377189683,71.66666666666667,6.944222218666553,9.199999999999996,5.743402011583952,72.0,9.201449161228174,9.866666666666664,6.069230227595217
94,78.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,76.67349283672894,2.1855270822583925,7.600000000000001,1.9866219234335103,50.333333333333336,1.247219128924647,35.274106363326915,3.517647502531144,72.66666666666667,6.944222218666553,9.266666666666662,5.8294272636531055,73.0,9.201449161228174,9.866666666666664,6.069230227595217
95,79.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,77.37129446874988,1.902851366417702,7.600000000000001,1.9866219234335103,51.0,1.632993161855452,35.55275182531839,3.684718319432173,73.66666666666667,6.944222218666553,9.333333333333329,5.915704147061064,73.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
96,80.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,78.43931446875534,1.911242495480524,7.600000000000001,1.9866219234335103,51.666666666666664,2.0548046676563256,35.79578147752961,3.6777323355608007,74.66666666666667,6.944222218666553,9.399999999999995,6.002221810851926,74.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
97,81.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,79.29226467780897,1.9982823212820273,7.600000000000001,1.9866219234335103,52.0,1.632993161855452,36.32329951993119,3.4857846531376095,75.66666666666667,6.944222218666553,9.466666666666661,6.0889699913495585,75.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
98,82.33333333333333,1.699673171197595,8.333333333333336,3.44222150491349,79.8760292999866,2.0418548108835797,7.600000000000001,1.9866219234335103,52.0,1.632993161855452,36.69871153144068,3.502727074812667,76.33333333333333,7.363574011458175,9.933333333333328,6.308371862497919,76.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
99,83.0,2.160246899469287,8.466666666666669,3.630733014450694,80.89376950532204,2.0409830950744956,7.600000000000001,1.9866219234335103,52.333333333333336,1.247219128924647,36.853454541642975,3.4471322653431695,77.33333333333333,7.363574011458175,9.999999999999995,6.393746945258304,77.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
100,84.0,2.160246899469287,8.466666666666669,3.630733014450694,81.84261553199606,1.9163603797935174,7.600000000000001,1.9866219234335103,52.666666666666664,0.9428090415820634,37.33108399211876,3.193455513042439,78.33333333333333,7.363574011458175,10.066666666666661,6.479368967902825,78.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
101,85.0,2.160246899469287,8.466666666666669,3.630733014450694,82.51097423812185,2.0190485872973873,7.666666666666667,2.0805982045769627,53.0,0.816496580927726,37.6856078416428,3.200068775556246,79.33333333333333,7.363574011458175,10.133333333333328,6.565228268858754,79.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
102,85.66666666666667,1.8856180831641267,8.466666666666669,3.630733014450694,83.16606480192404,2.0087170540985135,7.733333333333334,2.174600857373343,53.666666666666664,0.9428090415820634,37.71293554830195,3.2175421473749237,80.0,7.3484692283495345,10.333333333333327,6.633919572084724,80.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
103,86.33333333333333,2.357022603955158,8.466666666666669,3.630733014450694,84.12807960454431,1.993412676777888,7.733333333333334,2.174600857373343,54.666666666666664,0.9428090415820634,37.87169345846245,2.9968555159893837,80.66666666666667,7.363574011458175,10.66666666666666,6.697926710723409,81.66666666666667,8.993825042154695,9.866666666666664,6.069230227595217
104,87.0,2.160246899469287,8.466666666666669,3.630733014450694,84.84575270601714,1.9010867125054323,7.733333333333334,2.174600857373343,55.333333333333336,1.247219128924647,38.17928370985755,2.654734899585301,81.0,7.788880963698615,10.733333333333327,6.781019261307409,82.33333333333333,8.73053390247253,9.866666666666664,6.069230227595217
105,87.66666666666667,2.0548046676563256,8.66666666666667,3.503648891592244,85.6784806809149,1.9754641796989876,7.733333333333334,2.174600857373343,55.666666666666664,1.699673171197595,38.66829364251999,2.42595085532354,81.33333333333333,7.760297817881877,10.799999999999992,6.864400920692196,83.0,9.201449161228174,9.866666666666664,6.069230227595217
106,88.33333333333333,1.699673171197595,8.66666666666667,3.503648891592244,86.54337377228781,2.0930196564602728,7.866666666666667,2.3626726862225778,56.333333333333336,1.8856180831641267,39.05541511225441,2.719917319189554,82.33333333333333,7.760297817881877,10.86666666666666,6.948061280354068,84.0,9.201449161228174,9.866666666666664,6.069230227595217
107,89.33333333333333,1.699673171197595,8.66666666666667,3.503648891592244,87.51896656945719,2.4092134068423716,7.866666666666667,2.3626726862225778,57.333333333333336,1.8856180831641267,39.30683011650986,2.8728818945512287,83.33333333333333,7.760297817881877,10.933333333333328,7.031990393116926,84.66666666666667,9.672412085697939,9.866666666666664,6.069230227595217
108,90.33333333333333,1.699673171197595,8.66666666666667,3.503648891592244,88.36578584795114,2.4537914653707054,7.866666666666667,2.3626726862225778,58.333333333333336,1.8856180831641267,40.07519921281931,2.8954198428562576,84.0,8.16496580927726,10.999999999999993,7.1161787498628675,85.66666666666667,9.672412085697939,9.866666666666664,6.069230227595217
109,91.0,1.632993161855452,8.66666666666667,3.503648891592244,89.19687575916718,2.6201815814840117,7.866666666666667,2.3626726862225778,59.0,1.4142135623730951,40.116377754414664,2.924734834764827,84.66666666666667,8.178562764256865,11.26666666666666,7.187643718369886,86.0,9.899494936611665,9.866666666666664,6.069230227595217
110,92.0,1.632993161855452,8.66666666666667,3.503648891592244,90.30516516455923,2.700998641696315,7.866666666666667,2.3626726862225778,59.666666666666664,1.699673171197595,40.27943716220181,2.773201248422385,85.66666666666667,8.178562764256865,11.333333333333327,7.270641114937669,86.66666666666667,9.672412085697939,9.866666666666664,6.069230227595217
111,93.0,1.632993161855452,8.66666666666667,3.503648891592244,91.16337794873711,2.8196318866684185,7.866666666666667,2.3626726862225778,60.333333333333336,2.0548046676563256,40.48503175350822,2.9205493552271946,86.66666666666667,8.178562764256865,11.399999999999991,7.353910524340083,87.33333333333333,9.46337971105226,10.066666666666665,5.906681715556444
112,94.0,1.632993161855452,8.66666666666667,3.503648891592244,91.9783703471515,3.103534577644549,7.9333333333333345,2.456736769691768,61.333333333333336,2.0548046676563256,40.92280627672061,3.23287774390998,87.33333333333333,8.219218670625303,11.46666666666666,7.437442810237628,87.66666666666667,8.993825042154695,10.133333333333331,5.854532906693367
113,94.66666666666667,1.699673171197595,8.733333333333336,3.5975300168618776,92.76360895560657,3.2344929734098056,7.9333333333333345,2.456736769691768,62.0,1.632993161855452,41.41820113270291,3.5800468653238715,87.66666666666667,8.178562764256865,11.799999999999992,7.207403600927763,88.66666666666667,8.993825042154695,10.266666666666664,5.753453069437706
114,95.66666666666667,1.699673171197595,8.733333333333336,3.5975300168618776,93.83498365170051,3.18411454044466,7.9333333333333345,2.456736769691768,63.0,1.632993161855452,41.51100397298784,3.651212518739844,88.66666666666667,8.178562764256865,11.999999999999993,7.4636898828037115,89.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
115,96.66666666666667,1.699673171197595,8.733333333333336,3.5975300168618776,94.56639135638115,3.1683367299778062,8.066666666666668,2.644911256650314,64.0,1.632993161855452,41.670917313999304,3.7467332332453296,89.66666666666667,8.178562764256865,12.066666666666658,7.549540089009089,90.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
116,97.66666666666667,1.699673171197595,8.733333333333336,3.5975300168618776,95.40100584173076,3.1780037528505654,8.066666666666668,2.644911256650314,65.0,1.632993161855452,41.94770782169393,3.8017492304237144,90.33333333333333,8.576453553512405,12.133333333333326,7.635589186318369,91.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
117,98.33333333333333,1.247219128924647,8.733333333333336,3.5975300168618776,96.44855856487357,3.214008340894341,8.066666666666668,2.644911256650314,66.0,1.632993161855452,42.273650440746195,4.039518399249181,91.33333333333333,8.576453553512405,12.19999999999999,7.721830525637459,92.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
118,98.66666666666667,1.699673171197595,8.800000000000002,3.6914315199752337,97.32378759604251,3.363889825623773,8.200000000000001,2.8331372481167683,66.33333333333333,1.699673171197595,42.87761620272556,4.236779604121482,92.0,8.981462390204987,12.266666666666659,7.808257737094023,93.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
119,99.66666666666667,1.699673171197595,8.800000000000002,3.6914315199752337,98.16755083820703,3.216643808236548,8.200000000000001,2.8331372481167683,66.66666666666667,1.8856180831641267,43.16279031617676,4.168967107635725,92.66666666666667,8.576453553512405,12.333333333333323,7.8948647163132994,94.33333333333333,8.806563209081938,10.399999999999997,5.656854249492374
120,100.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,99.52210293251072,3.01034972217206,8.200000000000001,2.8331372481167683,67.0,1.4142135623730951,43.60394495618192,4.50213991141134,93.66666666666667,8.576453553512405,12.399999999999991,7.981645611442946,95.0,8.640987597877148,10.399999999999997,5.656854249492374
121,101.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,100.44118417228465,2.7918029734434526,8.200000000000001,2.8331372481167683,67.66666666666667,1.8856180831641267,43.94154236925195,4.712270064839132,94.33333333333333,8.993825042154695,12.466666666666656,8.068594810883862,96.0,8.640987597877148,10.399999999999997,5.656854249492374
122,102.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,101.26552467977366,2.9547209565141563,8.200000000000001,2.8331372481167683,68.66666666666667,1.8856180831641267,44.27311030565986,4.624794072650946,94.66666666666667,9.030811456096044,12.666666666666657,8.00721896513111,97.0,8.640987597877148,10.399999999999997,5.656854249492374
123,103.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,102.17517779017238,2.8197678969312965,8.200000000000001,2.8331372481167683,69.66666666666667,1.8856180831641267,44.7738709348986,4.891475128654229,95.33333333333333,9.46337971105226,12.933333333333323,8.359159979062209,98.0,8.640987597877148,10.399999999999997,5.656854249492374
124,104.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,103.1142284934242,2.53303587161933,8.200000000000001,2.8331372481167683,70.33333333333333,1.699673171197595,45.18555959933068,4.999842940323719,96.33333333333333,9.46337971105226,12.999999999999991,8.447484832777135,99.0,8.640987597877148,10.399999999999997,5.656854249492374
125,105.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,103.73714409150246,2.4859660623019204,8.200000000000001,2.8331372481167683,71.33333333333333,1.699673171197595,45.62705671704123,5.085070036894321,97.33333333333333,9.46337971105226,13.066666666666658,8.535937102756906,100.0,8.640987597877148,10.399999999999997,5.656854249492374
126,106.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,104.70440910993126,2.41991555270545,8.200000000000001,2.8331372481167683,72.0,1.4142135623730951,45.952069767902174,4.983610953091799,98.0,9.899494936611665,13.333333333333323,8.41004690170564,100.66666666666667,9.104333522498443,10.399999999999997,5.656854249492374
127,107.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,105.54643120349154,2.1972147581459485,8.200000000000001,2.8331372481167683,72.66666666666667,1.247219128924647,46.49055537463136,4.951231639922107,98.66666666666667,9.533566430716728,13.599999999999989,8.289752710425066,101.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
128,108.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,106.48344297267914,2.0885191182300584,8.200000000000001,2.8331372481167683,73.66666666666667,1.247219128924647,46.662177968664075,4.7530571091740335,99.66666666666667,9.533566430716728,13.666666666666657,8.37987005998434,102.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
129,109.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,107.39977650364342,1.8984296229707214,8.200000000000001,2.8331372481167683,74.66666666666667,1.247219128924647,46.704055023104644,4.796737142250496,100.33333333333333,9.46337971105226,13.733333333333322,8.470078052900218,103.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
130,110.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,108.2381674614097,1.9920179277192542,8.200000000000001,2.8331372481167683,75.33333333333333,0.9428090415820634,46.98799843772834,4.41602270097594,101.0,9.899494936611665,13.799999999999988,8.56037382361306,104.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
131,111.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,109.1707370361003,2.1028318140305307,8.200000000000001,2.8331372481167683,76.33333333333333,0.9428090415820634,47.41335904064113,4.21404111754394,101.66666666666667,10.338708279513883,13.866666666666655,8.650754623473912,105.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
132,112.0,0.816496580927726,8.866666666666669,3.6380703065712674,110.1469030894575,2.1991287578985217,8.200000000000001,2.8331372481167683,77.33333333333333,0.9428090415820634,47.90398757446018,4.596570675428031,102.66666666666667,10.338708279513883,14.066666666666656,8.605941100322609,106.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
133,113.0,0.816496580927726,8.866666666666669,3.6380703065712674,111.09448729941725,2.2023451572158765,8.200000000000001,2.8331372481167683,78.33333333333333,0.9428090415820634,48.40862146392945,4.879474897658541,103.66666666666667,10.338708279513883,14.13333333333332,8.696870446060194,107.0,10.03327796219494,10.399999999999997,5.656854249492374
134,113.66666666666667,1.247219128924647,8.866666666666669,3.6380703065712674,111.76132227739124,2.0706765832417395,8.200000000000001,2.8331372481167683,79.0,0.816496580927726,48.93795089249043,4.5273176584049555,104.33333333333333,10.780641085864152,14.199999999999989,8.787870428418158,107.66666666666667,10.498677165349081,10.399999999999997,5.656854249492374
135,114.66666666666667,1.247219128924647,8.866666666666669,3.6380703065712674,112.72076908908201,2.308723691246744,8.200000000000001,2.8331372481167683,80.0,0.816496580927726,49.22766637985739,4.733865549903239,105.33333333333333,10.780641085864152,14.266666666666657,8.878938875538857,108.66666666666667,10.498677165349081,10.399999999999997,5.656854249492374
136,115.66666666666667,1.247219128924647,8.866666666666669,3.6380703065712674,113.442251685528,2.329305120346569,8.200000000000001,2.8331372481167683,81.0,0.816496580927726,49.56543838470068,4.77312632894179,106.33333333333333,10.780641085864152,14.266666666666657,8.878938875538857,109.66666666666667,10.498677165349081,10.399999999999997,5.656854249492374
137,116.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,114.0242472737555,2.4676694045689036,8.200000000000001,2.8331372481167683,82.0,0.816496580927726,50.21282110187551,4.876865696331732,107.33333333333333,10.780641085864152,14.333333333333321,8.9700737021622,110.66666666666667,10.498677165349081,10.399999999999997,5.656854249492374
138,117.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,114.99544793630031,2.4774265584438933,8.200000000000001,2.8331372481167683,83.0,0.816496580927726,50.43598752961748,4.785754058608637,108.0,10.424330514074594,14.466666666666654,9.03671523410038,111.0,10.03327796219494,10.399999999999997,5.656854249492374
139,118.0,1.632993161855452,8.866666666666669,3.6380703065712674,116.04957642694431,2.6010383314279224,8.200000000000001,2.8331372481167683,84.0,0.816496580927726,50.741177800138765,5.001552796094553,108.66666666666667,10.077477638553983,14.533333333333319,9.127735510823875,112.0,10.03327796219494,10.399999999999997,5.656854249492374
140,119.0,1.632993161855452,8.866666666666669,3.6380703065712674,116.71837508404813,2.5812586017242496,8.200000000000001,2.8331372481167683,84.33333333333333,0.4714045207910317,51.09538881728398,5.082622273474004,109.33333333333333,10.530379332620877,14.599999999999985,9.218821327407658,113.0,10.03327796219494,10.399999999999997,5.656854249492374
141,120.0,1.632993161855452,8.866666666666669,3.6380703065712674,117.63089847604745,2.7023712881053363,8.200000000000001,2.8331372481167683,85.0,0.0,51.59278316319336,5.152112470669001,109.33333333333333,10.530379332620877,14.666666666666652,9.30997076018798,114.0,10.03327796219494,10.399999999999997,5.656854249492374
142,121.0,1.632993161855452,8.866666666666669,3.6380703065712674,118.46393965201298,2.6210368935606785,8.200000000000001,2.8331372481167683,86.0,0.0,51.92082143322434,5.2281293626992085,110.33333333333333,10.530379332620877,14.666666666666652,9.30997076018798,114.66666666666667,9.877021593352703,10.399999999999997,5.656854249492374
143,122.0,1.632993161855452,8.866666666666669,3.6380703065712674,119.2930313075982,2.654559242082526,8.200000000000001,2.8331372481167683,86.66666666666667,0.4714045207910317,52.3648647412679,5.30247016240888,111.0,10.198039027185569,14.666666666666652,9.30997076018798,115.66666666666667,9.877021593352703,10.399999999999997,5.656854249492374
144,122.66666666666667,1.699673171197595,8.866666666666669,3.6380703065712674,120.29774246685649,2.7502343997115077,8.200000000000001,2.8331372481167683,87.66666666666667,0.4714045207910317,53.05759918238567,5.2251862768946715,111.66666666666667,9.877021593352703,14.73333333333332,9.285592184789392,116.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
145,123.66666666666667,1.699673171197595,8.866666666666669,3.6380703065712674,121.16458914590244,2.582371465115086,8.200000000000001,2.8331372481167683,88.33333333333333,0.9428090415820634,53.411150310620286,5.2495239907576146,112.33333333333333,10.338708279513883,14.799999999999985,9.26210919103561,117.33333333333333,9.568466729604882,10.399999999999997,5.656854249492374
146,124.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,121.96035756304265,2.4130212456998135,8.200000000000001,2.8331372481167683,89.0,0.816496580927726,53.86259783115732,5.301965648684355,113.33333333333333,10.338708279513883,14.866666666666653,9.194684454739154,118.0,9.273618495495704,10.399999999999997,5.656854249492374
147,125.33333333333333,1.247219128924647,8.866666666666669,3.6380703065712674,122.86199006725707,2.47211791598217,8.200000000000001,2.8331372481167683,89.66666666666667,0.4714045207910317,54.410395892014314,5.212948611183887,114.33333333333333,10.338708279513883,14.866666666666653,9.194684454739154,119.0,9.273618495495704,10.399999999999997,5.656854249492374
148,126.33333333333333,1.247219128924647,9.000000000000002,3.5590260840104366,123.93016636341268,2.8207707455983555,8.200000000000001,2.8331372481167683,90.66666666666667,0.4714045207910317,54.662152673748544,5.125777161761205,115.0,10.03327796219494,15.133333333333319,8.929850067174804,119.66666666666667,9.741092797468305,10.399999999999997,5.656854249492374
149,127.0,1.4142135623730951,9.000000000000002,3.5590260840104366,125.1068562813846,2.670351821565369,8.200000000000001,2.8331372481167683,91.33333333333333,0.4714045207910317,54.791104487713774,5.044610040523961,115.66666666666667,9.741092797468305,15.133333333333319,8.929850067174804,120.66666666666667,9.741092797468305,10.399999999999997,5.656854249492374
150,128.0,1.4142135623730951,9.000000000000002,3.5590260840104366,125.70775669578302,2.1989525627310784,8.200000000000001,2.8331372481167683,92.33333333333333,0.4714045207910317,55.09817156267528,4.9541036406999535,116.33333333333333,10.208928554075703,15.133333333333319,8.929850067174804,121.66666666666667,9.741092797468305,10.399999999999997,5.656854249492374
151,129.0,1.4142135623730951,9.000000000000002,3.5590260840104366,126.50935164451467,2.072218634867433,8.200000000000001,2.8331372481167683,93.33333333333333,0.4714045207910317,55.822256952329745,4.890041027074469,117.33333333333333,10.208928554075703,15.266666666666652,8.800505036012908,122.66666666666667,9.741092797468305,10.399999999999997,5.656854249492374
152,130.0,1.4142135623730951,9.000000000000002,3.5590260840104366,127.4616642510249,1.7542861650675796,8.200000000000001,2.8331372481167683,94.33333333333333,0.4714045207910317,56.3571408749817,4.870475522307451,118.0,10.03327796219494,15.266666666666652,8.800505036012908,123.66666666666667,9.741092797468305,10.399999999999997,5.656854249492374
153,131.0,1.4142135623730951,9.000000000000002,3.5590260840104366,128.52677100722647,1.8344376271437852,8.200000000000001,2.8331372481167683,95.33333333333333,0.4714045207910317,56.61687690289697,5.105586697055729,119.0,10.03327796219494,15.266666666666652,8.800505036012908,124.33333333333333,9.46337971105226,10.399999999999997,5.656854249492374
154,131.66666666666666,1.699673171197595,9.133333333333336,3.488393453853634,129.4571598726559,1.6555182981243668,8.200000000000001,2.8331372481167683,96.0,0.816496580927726,56.87331016881327,5.125379058839291,120.0,10.03327796219494,15.266666666666652,8.800505036012908,125.33333333333333,9.46337971105226,10.399999999999997,5.656854249492374
155,132.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,130.14731967430723,1.5139901442414874,8.200000000000001,2.8331372481167683,97.0,0.816496580927726,57.00970563768488,5.194994080871683,121.0,10.03327796219494,15.266666666666652,8.800505036012908,126.33333333333333,9.46337971105226,10.399999999999997,5.656854249492374
156,133.33333333333334,2.0548046676563256,9.133333333333336,3.488393453853634,130.98499626873112,1.782732499520855,8.200000000000001,2.8331372481167683,97.66666666666667,1.247219128924647,57.12071778235141,5.073522974491302,121.66666666666667,9.877021593352703,15.266666666666652,8.800505036012908,127.33333333333333,9.46337971105226,10.399999999999997,5.656854249492374
157,134.0,2.160246899469287,9.133333333333336,3.488393453853634,132.0908458275077,1.8221149872652018,8.200000000000001,2.8331372481167683,98.33333333333333,0.9428090415820634,57.49153312877968,5.236159836806198,122.66666666666667,9.877021593352703,15.266666666666652,8.800505036012908,128.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
158,134.66666666666666,1.699673171197595,9.133333333333336,3.488393453853634,133.23726762766864,1.7101977593802213,8.200000000000001,2.8331372481167683,99.0,0.816496580927726,58.086103558865354,5.111546967141317,123.66666666666667,9.877021593352703,15.266666666666652,8.800505036012908,129.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
159,135.66666666666666,1.699673171197595,9.133333333333336,3.488393453853634,133.97756274690957,1.9064703101881637,8.200000000000001,2.8331372481167683,99.66666666666667,0.4714045207910317,58.29205502001705,5.339243192094386,124.66666666666667,9.877021593352703,15.533333333333319,9.013076919429635,130.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
160,136.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,135.1407080807987,1.607133948256753,8.200000000000001,2.8331372481167683,100.66666666666667,0.4714045207910317,58.84299308154164,5.682781057782356,125.33333333333333,10.338708279513883,15.533333333333319,9.013076919429635,131.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
161,137.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,136.2015888810862,1.5926653051675639,8.200000000000001,2.8331372481167683,100.66666666666667,0.4714045207910317,59.31343595034841,5.579745540593409,126.33333333333333,10.338708279513883,15.533333333333319,9.013076919429635,132.0,9.201449161228174,10.399999999999997,5.656854249492374
162,138.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,136.90449954977862,1.6320898856150379,8.200000000000001,2.8331372481167683,101.33333333333333,0.4714045207910317,59.63000668218191,5.359005402667838,127.33333333333333,10.338708279513883,15.533333333333319,9.013076919429635,133.0,9.201449161228174,10.399999999999997,5.656854249492374
163,139.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,138.0939293638634,1.8586486347333553,8.200000000000001,2.8331372481167683,102.0,0.816496580927726,59.91764147324517,5.2579565223709315,127.66666666666667,9.877021593352703,15.533333333333319,9.013076919429635,134.0,9.201449161228174,10.399999999999997,5.656854249492374
164,140.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,139.14837449177892,1.6642467542985757,8.200000000000001,2.8331372481167683,102.66666666666667,0.4714045207910317,60.23741632478507,5.378989494449818,128.33333333333334,9.741092797468305,15.73333333333332,9.048511234206167,135.0,9.201449161228174,10.399999999999997,5.656854249492374
165,141.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,140.23401348954917,1.6686465682125295,8.200000000000001,2.8331372481167683,103.66666666666667,0.4714045207910317,60.55969898154288,5.233640832380213,129.0,9.626352718795768,15.866666666666653,9.2323104126516,136.0,9.201449161228174,10.399999999999997,5.656854249492374
166,142.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,141.12352161082765,1.588709238296166,8.200000000000001,2.8331372481167683,104.0,0.0,61.28074484703924,5.128028395643141,130.0,9.626352718795768,15.999999999999986,9.416297927883669,136.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
167,143.33333333333334,1.247219128924647,9.133333333333336,3.488393453853634,142.02649241652463,1.50537750745131,8.200000000000001,2.8331372481167683,105.0,0.0,61.682456187896484,5.079271584141539,130.33333333333334,9.977753031397176,16.13333333333332,9.600462951800214,137.33333333333334,9.463379711052259,10.399999999999997,5.656854249492374
